Datetime,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,Datetime
2022-04-01,11,2022,4,7,16,2,5,3,1,0,0,0,0,1,0,0,8.79191586200005,53.0827313610001,Mitte,Altstadt,2022-4
2022-02-01,11,2022,2,6,6,3,5,3,1,1,0,0,0,0,1,0,8.62540955300005,53.1813393,Vegesack,Unbekannt,2022-2
2022-05-01,11,2022,5,1,19,3,3,6,1,0,0,0,0,0,0,0,8.80416574200007,53.0724205050001,Neustadt,Alte Neustadt,2022-5
2022-04-01,11,2022,4,6,8,3,5,3,1,1,0,0,0,0,0,0,8.78882805900002,53.1042289650001,Walle,Osterfeuerberg,2022-4
2022-05-01,11,2022,5,2,12,2,5,3,1,0,0,0,0,1,0,0,8.87068100700003,53.0670175910001,Hemelingen,Hastedt,2022-5
2022-02-01,11,2022,2,5,7,3,0,7,1,0,0,0,0,0,2,1,8.83240993000004,53.086163748,Schwachhausen,Bürgerpark,2022-2
2022-04-01,11,2022,4,3,18,3,5,2,1,1,0,0,0,0,0,1,8.86527528100004,53.08214673,Vahr,Gartenstadt Vahr,2022-4
2022-05-01,12,2022,5,4,18,3,0,7,1,0,0,0,0,0,0,0,8.59794717200003,53.580907767,Lehe (BHV),Eckernfeld,2022-5
2022-03-01,12,2022,3,6,13,3,0,3,1,1,0,0,0,0,0,0,8.59496990700006,53.587872637,Lehe (BHV),Speckenbüttel,2022-3
2022-07-01,11,2022,7,2,18,3,5,3,1,0,0,0,0,0,0,0,8.82020715600004,53.0841161070001,Schwachhausen,Barkhof,2022-7
2022-05-01,12,2022,5,7,15,2,6,6,1,0,1,0,0,0,0,0,8.59098448400005,53.539692308,Geestemünde,Geestemünde-Nord,2022-5
2022-01-01,11,2022,1,4,16,3,5,2,1,1,0,0,0,0,2,1,8.61878251900004,53.1776102750001,Vegesack,Vegesack,2022-1
2022-03-01,12,2022,3,3,6,3,5,3,1,1,0,0,0,0,2,0,8.59314461900004,53.556633135,Lehe (BHV),Klushof,2022-3
2022-05-01,11,2022,5,5,8,3,3,6,1,0,0,0,0,0,0,0,8.82131326800004,53.0817684880001,Schwachhausen,Barkhof,2022-5
2022-03-01,11,2022,3,5,9,3,2,5,1,1,0,0,0,0,0,1,8.85784961400003,53.0493210170001,Obervieland,Habenhausen,2022-3
2022-05-01,12,2022,5,3,12,3,1,1,1,1,0,0,0,0,0,0,8.61040765200005,53.5191233020001,Geestemünde,Grünhöfe,2022-5
2022-03-01,11,2022,3,6,17,2,5,3,1,1,0,0,0,0,1,0,8.88413388200007,53.100271467,Horn-Lehe,Lehesterdeich,2022-3
2022-07-01,11,2022,7,7,17,3,4,6,1,0,0,0,0,0,0,0,8.94439711400003,53.078136176,Oberneuland,Unbekannt,2022-7
2022-02-01,11,2022,2,4,17,2,7,7,1,0,0,0,0,1,0,0,8.82442107300005,53.097224081,Schwachhausen,Neu-Schwachhausen,2022-2
2022-06-01,11,2022,6,4,18,3,5,3,1,1,0,0,0,0,0,0,8.78677342400005,53.0744996020001,Neustadt,Alte Neustadt,2022-6
2022-03-01,11,2022,3,4,16,3,5,3,1,1,0,0,0,0,0,0,8.63252136400007,53.181336593,Vegesack,Unbekannt,2022-3
2022-03-01,11,2022,3,3,9,2,5,3,1,1,0,0,0,0,0,0,8.61863764800006,53.176351475,Vegesack,Vegesack,2022-3
2022-05-01,11,2022,5,1,2,3,0,7,1,0,0,0,0,0,2,1,8.80489127200008,53.1006538930001,Findorff,Weidedamm,2022-5
2022-06-01,11,2022,6,3,12,3,5,3,1,0,0,0,0,1,0,0,8.82443197000003,53.0844893300001,Schwachhausen,Barkhof,2022-6
2022-03-01,11,2022,3,4,13,3,5,3,1,1,0,0,0,0,0,1,8.78651111800002,53.0838040960001,Walle,Überseestadt,2022-3
2022-05-01,11,2022,5,4,12,3,5,3,1,1,0,0,0,0,0,0,8.85954978600006,53.082686703,Schwachhausen,Radio Bremen,2022-5
2022-02-01,11,2022,2,4,15,3,0,7,1,1,0,0,0,0,0,1,8.82607905000003,53.0688666870001,Östliche Vorstadt,Steintor,2022-2
2022-07-01,11,2022,7,6,10,3,5,3,1,0,0,1,0,0,0,1,8.76455340200005,53.0830481560001,Woltmershausen,Woltmershausen,2022-7
2022-02-01,11,2022,2,6,13,3,1,7,1,0,0,0,0,0,0,1,8.79904378300006,53.0697473810001,Neustadt,Alte Neustadt,2022-2
2022-05-01,11,2022,5,3,13,3,5,3,1,0,0,0,0,1,0,0,8.79661783900002,53.0892415960001,Walle,Utbremen,2022-5
2022-05-01,11,2022,5,2,11,3,5,3,1,1,0,0,0,0,0,0,8.86924697500007,53.0747815180001,Vahr,Gartenstadt Vahr,2022-5
2022-01-01,11,2022,1,5,16,3,0,2,1,1,0,0,0,0,0,1,8.70368760400004,53.1724454000001,Burglesum,Burgdamm,2022-1
2022-03-01,11,2022,3,3,6,3,1,7,1,1,0,0,0,0,1,0,8.81202820100003,53.090667001,Findorff,Findorff-Bürgerweide,2022-3
2022-05-01,12,2022,5,6,13,3,5,3,1,1,0,0,0,0,0,0,8.59342344400005,53.546665649,Geestemünde,Geestemünde-Nord,2022-5
2022-03-01,11,2022,3,1,17,3,3,6,1,0,0,0,0,0,0,0,8.75434128600006,53.120048454,Gröpelingen,Lindenhof,2022-3
2022-02-01,11,2022,2,5,16,3,5,3,1,1,0,0,0,0,0,0,8.81166795800004,53.0308541260001,Obervieland,Kattenesch,2022-2
2022-03-01,11,2022,3,4,11,3,1,1,1,0,0,0,0,1,0,0,8.84317877400002,53.072229457,Östliche Vorstadt,Hulsberg,2022-3
2022-07-01,11,2022,7,3,15,3,3,6,1,0,0,0,0,0,0,0,8.81437537800002,53.10093556,Findorff,Weidedamm,2022-7
2022-07-01,11,2022,7,5,15,3,5,3,1,1,0,0,0,0,0,0,8.90015308400007,53.124129619,Unbekannt,Borgfeld,2022-7
2022-05-01,11,2022,5,4,17,3,4,6,1,1,0,0,0,0,0,0,8.79214487300004,53.0661670110001,Neustadt,Neustadt,2022-5
2022-02-01,11,2022,2,5,13,3,0,7,1,1,0,0,0,0,0,0,8.88518737400005,53.0542530880001,Hemelingen,Hemelingen,2022-2
2022-05-01,11,2022,5,3,11,2,0,1,1,0,0,0,0,0,0,0,8.82095257800006,53.063538699,Neustadt,Huckelriede,2022-5
2022-06-01,11,2022,6,2,11,3,5,3,1,1,0,0,0,0,0,0,8.83642687900004,53.107554242,Horn-Lehe,Lehe,2022-6
2022-05-01,11,2022,5,1,19,2,0,7,1,0,0,0,0,0,0,0,8.78201355200002,53.1100575610001,Walle,Walle,2022-5
2022-05-01,11,2022,5,6,11,3,0,3,1,1,0,0,0,0,0,0,8.82764036700007,53.072566915,Östliche Vorstadt,Steintor,2022-5
2022-03-01,11,2022,3,4,7,3,4,6,1,0,0,0,0,0,0,0,8.85230975400003,53.057194302,Obervieland,Habenhausen,2022-3
2022-07-01,12,2022,7,7,16,3,3,6,1,1,0,0,0,0,0,0,8.60016006000006,53.512272877,Wulsdorf,Dreibergen,2022-7
2022-05-01,11,2022,5,3,12,3,1,7,1,1,0,0,0,0,0,0,8.87265742800002,53.097097675,Horn-Lehe,Horn,2022-5
2022-04-01,11,2022,4,6,10,3,5,2,1,1,0,0,0,0,0,1,8.62452686300003,53.169978246,Vegesack,Vegesack,2022-4
2022-06-01,11,2022,6,1,19,3,5,3,1,1,0,0,0,0,0,0,8.85398535600007,53.0660914740001,Östliche Vorstadt,Peterswerder,2022-6
2022-06-01,11,2022,6,5,16,3,5,2,1,1,0,0,0,0,0,1,8.83237566000003,53.0335513150001,Obervieland,Kattenturm,2022-6
2022-05-01,11,2022,5,2,18,2,0,7,1,0,0,0,0,0,0,0,8.80702271900003,53.07529315,Mitte,Altstadt,2022-5
2022-04-01,11,2022,4,2,22,3,5,3,1,1,0,0,0,0,2,0,8.80130533700003,53.0714647510001,Neustadt,Alte Neustadt,2022-4
2022-05-01,12,2022,5,7,18,3,5,3,1,1,0,0,0,0,0,0,8.59430516000003,53.5635481320001,Lehe (BHV),Klushof,2022-5
2022-01-01,12,2022,1,3,12,3,6,7,1,0,1,0,0,0,0,0,8.59601463300004,53.588259308,Leherheide,Königsheide,2022-1
2022-03-01,11,2022,3,5,13,3,3,6,1,1,0,0,0,0,0,0,8.80809238700004,53.0594963280001,Neustadt,Huckelriede,2022-3
2022-03-01,11,2022,3,5,6,3,4,2,1,1,0,0,0,0,0,1,8.75610102400003,53.079385997,Woltmershausen,Woltmershausen,2022-3
2022-05-01,11,2022,5,4,9,3,5,3,1,1,0,0,0,0,0,0,8.78856100200005,53.0729053360001,Neustadt,Hohentor,2022-5
2022-06-01,11,2022,6,5,10,2,5,3,1,1,0,0,0,0,0,0,8.89864180900003,53.0607169840001,Hemelingen,Sebaldsbrück,2022-6
2022-03-01,11,2022,3,1,0,3,5,2,1,1,0,0,0,0,2,0,8.81276122700007,53.0733003550001,Mitte,Altstadt,2022-3
2022-07-01,12,2022,7,3,12,3,5,3,1,1,0,0,0,0,0,0,8.60878041900003,53.590759442,Leherheide,Königsheide,2022-7
2022-06-01,11,2022,6,4,5,2,0,7,1,0,0,0,0,0,1,0,8.80583764100004,53.07328053,Mitte,Altstadt,2022-6
2022-06-01,11,2022,6,6,18,3,5,2,1,1,0,0,0,0,0,0,8.71860094700003,53.045898519,Huchting,Sodenmatt,2022-6
2022-05-01,11,2022,5,3,17,3,0,1,1,0,0,0,0,0,0,1,8.76837420700002,53.103127198,Walle,Überseestadt,2022-5
2022-03-01,12,2022,3,6,14,3,5,3,1,1,0,0,0,0,0,0,8.58588825100003,53.5592729310001,Lehe (BHV),Klushof,2022-3
2022-05-01,11,2022,5,2,15,3,5,3,1,1,0,0,0,0,0,0,8.87311196200005,53.084733966,Schwachhausen,Radio Bremen,2022-5
2022-07-01,11,2022,7,1,13,3,5,3,1,1,0,0,0,0,0,0,8.68681693200006,53.1681066940001,Burglesum,Lesum,2022-7
2022-01-01,11,2022,1,5,14,3,4,6,1,0,0,0,0,0,0,0,8.91451114300003,53.0595983790001,Hemelingen,Sebaldsbrück,2022-1
2022-02-01,11,2022,2,6,8,3,6,7,1,0,1,0,0,0,0,0,8.80907917600007,53.0740809050001,Mitte,Altstadt,2022-2
2022-05-01,11,2022,5,5,5,3,5,3,1,1,0,0,0,0,1,0,8.91406412900005,53.0626789190001,Hemelingen,Sebaldsbrück,2022-5
2022-03-01,11,2022,3,1,0,3,6,4,1,0,1,0,0,0,2,0,8.85313597200008,53.062507764,Hemelingen,Hastedt,2022-3
2022-01-01,11,2022,1,3,8,3,5,2,1,1,0,0,0,0,0,1,8.85344052200003,53.064913093,Östliche Vorstadt,Peterswerder,2022-1
2022-04-01,12,2022,4,3,14,3,3,6,1,1,0,0,0,0,0,0,8.60085606000007,53.5162756890001,Geestemünde,Grünhöfe,2022-4
2022-05-01,11,2022,5,3,13,3,5,2,1,1,0,0,0,0,0,0,8.74014295000006,53.051410666,Huchting,Kirchhuchting,2022-5
2022-03-01,11,2022,3,7,7,3,0,7,1,0,0,0,0,0,0,0,8.82314796100007,53.073159687,Mitte,Ostertor,2022-3
2022-06-01,11,2022,6,4,15,2,5,2,1,1,0,0,0,0,0,0,8.85367012500006,53.064865458,Hemelingen,Hastedt,2022-6
2022-06-01,12,2022,6,4,7,3,5,3,1,1,0,0,0,0,0,0,8.59184093400006,53.558976591,Lehe (BHV),Klushof,2022-6
2022-05-01,11,2022,5,7,12,3,1,5,1,1,0,0,0,0,0,0,8.85570150500007,53.084406449,Schwachhausen,Radio Bremen,2022-5
2022-01-01,11,2022,1,2,12,3,5,2,1,1,0,0,0,0,0,0,8.88600725600003,53.1096432370001,Horn-Lehe,Lehesterdeich,2022-1
2022-05-01,11,2022,5,1,16,3,4,6,1,1,0,0,0,0,0,0,8.88193077500006,53.071676058,Vahr,Gartenstadt Vahr,2022-5
2022-03-01,11,2022,3,3,10,3,1,5,1,1,0,0,0,0,0,0,8.92642514100004,53.069682443,Osterholz,Ellener Feld,2022-3
2022-07-01,12,2022,7,3,16,3,5,3,1,1,0,0,0,0,0,0,8.58948770300003,53.5297816140001,Geestemünde,Geestendorf,2022-7
2022-02-01,12,2022,2,4,6,3,5,3,1,1,0,0,0,0,0,0,8.59779648800003,53.5071166960001,Wulsdorf,Dreibergen,2022-2
2022-06-01,11,2022,6,7,19,3,0,7,1,0,0,0,0,0,0,0,8.95075734100004,53.061497516,Osterholz,Tenever,2022-6
2022-05-01,11,2022,5,5,8,3,5,3,1,1,0,0,0,0,0,0,8.78644124200002,53.057027976,Neustadt,Neuenland,2022-5
2022-06-01,11,2022,6,5,19,3,1,5,1,1,0,0,0,0,0,0,8.85254061700005,53.080298956,Schwachhausen,Gete,2022-6
2022-02-01,11,2022,2,6,13,3,4,6,1,1,0,0,0,0,0,0,8.85802264400007,53.0836912670001,Schwachhausen,Radio Bremen,2022-2
2022-03-01,11,2022,3,4,11,2,5,2,1,1,0,0,0,0,0,1,8.80135342900007,53.071600689,Neustadt,Alte Neustadt,2022-3
2022-06-01,11,2022,6,2,20,2,4,2,1,1,0,0,0,0,1,0,8.86643925700002,53.1036633480001,Horn-Lehe,Lehe,2022-6
2022-02-01,11,2022,2,2,14,3,4,6,1,0,0,0,0,0,0,1,8.83959793900004,53.0829129360001,Schwachhausen,Schwachhausen,2022-2
2022-07-01,11,2022,7,3,16,3,8,3,1,1,0,0,0,0,0,0,8.88253809700007,53.06364104,Hemelingen,Hastedt,2022-7
2022-06-01,11,2022,6,6,15,3,0,2,1,1,0,0,0,0,0,0,8.76544779900007,53.1074264740001,Gröpelingen,Lindenhof,2022-6
2022-04-01,11,2022,4,1,22,2,0,7,1,0,0,0,0,0,2,0,8.85263590600005,53.073716372,Östliche Vorstadt,Hulsberg,2022-4
2022-06-01,11,2022,6,7,18,3,0,1,1,0,0,0,0,0,0,0,8.77155623300007,53.108611743,Walle,Walle,2022-6
2022-05-01,12,2022,5,3,21,3,8,1,1,0,0,0,0,0,2,1,8.60348692500003,53.52347954,Geestemünde,Grünhöfe,2022-5
2022-01-01,11,2022,1,3,16,3,6,4,1,0,1,0,0,0,1,0,8.81392506700007,53.0811600910001,Mitte,Bahnhofsvorstadt,2022-1
2022-05-01,11,2022,5,7,13,3,5,3,1,1,0,0,0,0,0,0,8.81812756600004,53.077730058,Mitte,Ostertor,2022-5
2022-02-01,11,2022,2,3,7,3,4,6,1,0,0,0,0,1,0,0,8.88056722700003,53.0646277230001,Hemelingen,Hastedt,2022-2
2022-02-01,11,2022,2,5,8,3,5,3,1,1,0,0,0,0,0,1,8.84779089500006,53.0505704930001,Obervieland,Habenhausen,2022-2
2022-05-01,11,2022,5,1,19,3,4,6,1,0,0,0,0,0,0,0,8.80295353200006,53.096438984,Findorff,Regensburger Str.,2022-5
2022-05-01,11,2022,5,2,16,3,6,4,1,0,1,0,0,0,0,0,8.78646519200004,53.090832429,Walle,Steffensweg,2022-5
2022-04-01,11,2022,4,5,16,2,5,3,1,1,0,0,0,0,0,1,8.57901933300008,53.1836208710001,Blumenthal,Blumenthal,2022-4
2022-03-01,11,2022,3,4,7,3,5,3,1,1,0,0,0,0,0,0,8.59752516100002,53.184836535,Vegesack,Fähr-Lobbendorf,2022-3
2022-06-01,12,2022,6,5,17,3,5,2,1,1,0,0,0,0,0,0,8.57497002000002,53.54477359,Mitte (BHV),Mitte-Süd,2022-6
2022-04-01,11,2022,4,1,15,2,3,6,1,0,0,0,0,0,0,0,8.85797217300006,53.1364695830001,Unbekannt,Blockland,2022-4
2022-06-01,11,2022,6,4,10,3,5,3,1,1,0,0,0,0,0,0,8.78882785700006,53.0665565640001,Neustadt,Neustadt,2022-6
2022-05-01,12,2022,5,6,11,3,5,2,1,1,0,0,0,0,0,0,8.62646465500006,53.5295348230001,Schiffdorferdamm,Schiffdorferdamm,2022-5
2022-01-01,11,2022,1,2,15,3,5,3,1,1,0,0,0,0,0,0,8.88773832200008,53.0683946230001,Hemelingen,Sebaldsbrück,2022-1
2022-03-01,12,2022,3,4,14,3,4,2,1,1,0,0,0,0,0,0,8.58095294100002,53.5513739840001,Lehe (BHV),Goethestrasse,2022-3
2022-06-01,11,2022,6,1,8,3,5,3,1,1,0,0,0,0,0,0,8.87656287300007,53.0814244150001,Vahr,Neue Vahr Südwest,2022-6
2022-05-01,11,2022,5,3,8,3,0,1,1,0,0,0,0,0,0,0,8.90054175200004,53.080389552,Vahr,Neue Vahr Südost,2022-5
2022-03-01,11,2022,3,4,15,3,3,2,1,1,0,0,0,0,0,0,8.82313769300004,53.073189455,Mitte,Ostertor,2022-3
2022-06-01,12,2022,6,6,11,3,5,2,1,1,0,0,0,0,0,0,8.59334321800003,53.5340358720001,Geestemünde,Geestendorf,2022-6
2022-03-01,11,2022,3,3,7,3,5,3,1,1,0,0,0,0,0,0,8.88799176200007,53.0667408890001,Hemelingen,Sebaldsbrück,2022-3
2022-07-01,11,2022,7,3,13,3,5,3,1,1,0,0,0,0,0,0,8.78983353000007,53.092713158,Walle,Westend,2022-7
2022-05-01,11,2022,5,5,9,3,2,6,1,1,0,0,0,0,0,0,8.80131039800006,53.0690056560001,Neustadt,Alte Neustadt,2022-5
2022-03-01,11,2022,3,6,12,3,5,3,1,1,0,0,0,0,0,0,8.76858220200006,53.0939446960001,Walle,Überseestadt,2022-3
2022-02-01,11,2022,2,4,22,3,7,2,1,0,0,0,0,0,2,1,8.81186589100002,53.0769527370001,Mitte,Altstadt,2022-2
2022-03-01,12,2022,3,4,11,3,6,4,1,0,1,0,0,0,0,0,8.60486751800005,53.523333914,Geestemünde,Grünhöfe,2022-3
2022-06-01,11,2022,6,4,16,3,5,3,1,0,0,0,0,1,0,0,8.83138038900006,53.0812453820001,Schwachhausen,Schwachhausen,2022-6
2022-01-01,12,2022,1,5,13,3,8,1,1,1,0,0,0,0,0,1,8.58407460800004,53.5171664220001,Fischereihafen,Fischereihafen,2022-1
2022-02-01,11,2022,2,6,12,3,6,4,1,0,1,0,0,0,0,0,8.80157221100006,53.0679929190001,Neustadt,Südervorstadt,2022-2
2022-07-01,11,2022,7,6,15,3,5,3,1,1,0,0,0,0,0,1,8.96986373400006,53.0466864540001,Hemelingen,Mahndorf,2022-7
2022-01-01,11,2022,1,5,10,3,5,2,1,1,0,0,0,0,0,1,8.72854549000004,53.038919456,Huchting,Kirchhuchting,2022-1
2022-06-01,12,2022,6,3,13,3,5,2,1,1,0,0,0,0,0,0,8.54276111200005,53.5875153980001,Häfen (BHV),Stadtbremisches Überseehafengebiet Bremerhaven,2022-6
2022-03-01,12,2022,3,3,15,3,1,5,1,0,0,0,1,0,0,0,8.58426564900003,53.5632919290001,Lehe (BHV),Twischkamp,2022-3
2022-06-01,11,2022,6,5,15,3,1,5,1,1,0,0,0,0,0,0,8.86612206000007,53.0639328450001,Hemelingen,Hastedt,2022-6
2022-02-01,11,2022,2,2,14,3,5,3,1,1,0,0,0,0,0,0,8.80812176500007,53.059511548,Neustadt,Huckelriede,2022-2
2022-06-01,11,2022,6,4,8,3,0,7,1,0,0,0,0,0,0,0,8.80464782500007,53.0807269840001,Mitte,Bahnhofsvorstadt,2022-6
2022-03-01,11,2022,3,7,19,3,0,7,1,0,0,0,0,0,2,0,8.81911748800007,53.069619689,Mitte,Ostertor,2022-3
2022-06-01,11,2022,6,4,7,3,6,4,1,0,1,0,0,0,0,0,8.93756475400005,53.0753527430001,Oberneuland,Unbekannt,2022-6
2022-06-01,11,2022,6,1,20,3,0,7,1,0,0,0,0,0,0,0,8.73682163600006,53.0455699840001,Huchting,Kirchhuchting,2022-6
2022-01-01,11,2022,1,6,9,3,5,3,1,1,0,0,0,0,0,0,8.82408103300003,53.079228931,Mitte,Ostertor,2022-1
2022-02-01,11,2022,2,4,18,3,2,2,1,1,0,0,0,0,2,0,8.81698450400006,53.078830123,Mitte,Bahnhofsvorstadt,2022-2
2022-05-01,11,2022,5,5,20,3,0,7,1,0,0,0,0,0,0,1,8.82559232300002,53.078922563,Östliche Vorstadt,Fesenfeld,2022-5
2022-06-01,11,2022,6,6,19,3,5,3,1,1,0,0,0,0,0,0,8.64782434700004,53.1714886,Vegesack,Grohn,2022-6
2022-02-01,11,2022,2,4,15,3,3,6,1,1,0,0,0,0,0,0,8.85573571400005,53.074038332,Hemelingen,Hastedt,2022-2
2022-01-01,11,2022,1,6,10,3,5,3,1,1,0,0,0,0,0,1,8.73945041800005,53.1363914930001,Gröpelingen,Oslebshausen,2022-1
2022-03-01,12,2022,3,3,16,3,1,5,1,1,0,0,0,0,0,0,8.60481270100007,53.523651891,Geestemünde,Grünhöfe,2022-3
2022-05-01,11,2022,5,6,19,3,5,3,1,1,0,0,0,0,0,0,8.71633667300006,53.056499011,Huchting,Mittelshuchting,2022-5
2022-06-01,11,2022,6,7,13,3,5,2,1,1,0,0,0,0,0,0,8.70397516800006,53.158134826,Burglesum,Burgdamm,2022-6
2022-07-01,11,2022,7,2,18,3,5,2,1,1,0,0,0,0,0,0,8.94058394000007,53.0776143940001,Oberneuland,Unbekannt,2022-7
2022-07-01,11,2022,7,4,23,3,1,5,1,0,0,0,0,1,2,0,8.83903939500004,53.0676996,Östliche Vorstadt,Peterswerder,2022-7
2022-01-01,11,2022,1,7,10,3,0,1,1,0,0,0,0,0,0,1,8.82283731600006,53.0729229510001,Mitte,Ostertor,2022-1
2022-02-01,11,2022,2,6,18,3,1,5,1,1,0,0,0,0,2,0,8.80891634500006,53.0635673410001,Neustadt,Buntentor,2022-2
2022-06-01,11,2022,6,1,17,3,5,2,1,1,0,0,0,0,0,1,8.87101149500006,53.087422556,Schwachhausen,Radio Bremen,2022-6
2022-06-01,11,2022,6,4,12,3,0,7,1,0,0,0,0,0,0,1,8.80299433300007,53.0926574310001,Findorff,Findorff-Bürgerweide,2022-6
2022-02-01,11,2022,2,6,7,3,5,3,1,1,0,0,0,0,0,0,8.86057058900008,53.0719816440001,Hemelingen,Hastedt,2022-2
2022-05-01,11,2022,5,2,8,3,5,3,1,1,0,0,0,0,0,0,8.76909364600004,53.082687236,Woltmershausen,Woltmershausen,2022-5
2022-05-01,11,2022,5,2,16,3,5,3,1,1,0,0,0,0,0,0,8.68608457100004,53.173313335,Burglesum,Lesum,2022-5
2022-05-01,11,2022,5,4,8,3,5,3,1,1,0,0,0,0,0,0,8.61639167800007,53.1831943340001,Vegesack,Fähr-Lobbendorf,2022-5
2022-03-01,12,2022,3,6,7,3,2,6,1,1,0,0,0,0,0,1,8.61819936500007,53.570741395,Lehe (BHV),Schierholz,2022-3
2022-04-01,11,2022,4,6,11,2,5,3,1,1,0,0,0,0,0,0,8.57102680900005,53.1812661860001,Blumenthal,Blumenthal,2022-4
2022-06-01,11,2022,6,7,12,3,5,3,1,0,0,0,0,1,0,0,8.82525881200007,53.0790901340001,Mitte,Ostertor,2022-6
2022-05-01,12,2022,5,3,17,3,0,7,1,0,0,0,0,0,0,1,8.58103977600007,53.5439064620001,Mitte (BHV),Mitte-Süd,2022-5
2022-05-01,11,2022,5,1,9,3,5,3,1,0,0,0,0,0,0,0,8.81682249400006,53.104685542,Findorff,In den Hufen,2022-5
2022-06-01,11,2022,6,4,17,3,5,3,1,1,0,0,0,0,0,0,8.69649434500008,53.1756279640001,Burglesum,Lesum,2022-6
2022-03-01,11,2022,3,6,7,3,5,2,1,1,0,0,0,0,0,0,8.92554378500006,53.0730958830001,Osterholz,Blockdiek,2022-3
2022-07-01,11,2022,7,2,15,3,5,2,1,1,0,0,0,0,0,1,8.78398617600004,53.08805977,Walle,Überseestadt,2022-7
2022-06-01,12,2022,6,5,16,3,5,3,1,1,0,0,0,0,0,0,8.59839602200003,53.5328824950001,Geestemünde,Geestendorf,2022-6
2022-05-01,11,2022,5,3,11,3,0,7,1,0,0,0,0,0,0,1,8.80523588800003,53.0771910540001,Mitte,Altstadt,2022-5
2022-06-01,11,2022,6,6,12,3,5,2,1,1,0,0,0,0,0,0,8.78646138100004,53.0954359840001,Walle,Westend,2022-6
2022-03-01,11,2022,3,6,15,3,0,1,1,1,0,0,0,0,0,0,8.83677073600006,53.0825516210001,Schwachhausen,Schwachhausen,2022-3
2022-07-01,11,2022,7,1,13,3,5,2,1,0,0,0,0,0,0,0,8.85119771400002,53.116636128,Unbekannt,Blockland,2022-7
2022-07-01,11,2022,7,1,11,3,3,6,1,1,0,0,0,0,0,0,8.77715163800002,53.063636252,Neustadt,Neuenland,2022-7
2022-01-01,11,2022,1,5,22,3,4,6,1,0,0,0,0,0,2,1,8.83497365700003,53.0965477240001,Schwachhausen,Neu-Schwachhausen,2022-1
2022-03-01,11,2022,3,3,15,3,5,3,1,1,0,0,0,0,0,0,8.78535942200006,53.0709131740001,Neustadt,Hohentor,2022-3
2022-07-01,11,2022,7,7,17,3,0,5,1,1,0,0,0,0,0,0,8.95445333100002,53.0627930200001,Osterholz,Tenever,2022-7
2022-07-01,12,2022,7,4,17,3,5,3,1,1,0,0,0,0,0,0,8.60552086200005,53.516411566,Geestemünde,Grünhöfe,2022-7
2022-05-01,11,2022,5,3,10,3,5,3,1,0,0,0,0,0,0,0,8.81624965400005,53.07916312,Mitte,Bahnhofsvorstadt,2022-5
2022-01-01,11,2022,1,6,16,3,1,1,1,1,0,0,0,0,0,1,8.82414167000007,53.0730358370001,Östliche Vorstadt,Steintor,2022-1
2022-06-01,12,2022,6,7,9,3,5,3,1,1,0,0,0,0,0,0,8.59422274800005,53.5392692840001,Geestemünde,Geestemünde-Nord,2022-6
2022-04-01,12,2022,4,6,18,3,5,2,1,1,0,0,0,0,0,0,8.60073449300006,53.536332853,Geestemünde,Bürgerpark (BHV),2022-4
2022-03-01,12,2022,3,3,16,3,0,7,1,0,0,0,0,0,0,0,8.62759130200004,53.5280333210001,Schiffdorferdamm,Schiffdorferdamm,2022-3
2022-06-01,11,2022,6,3,10,3,5,3,1,1,0,0,0,0,0,0,8.82411762400005,53.079221321,Mitte,Ostertor,2022-6
2022-04-01,11,2022,4,5,7,3,5,3,1,1,0,0,0,0,0,0,8.72921282300007,53.0856983470001,Häfen,Neustädter Hafen,2022-4
2022-06-01,11,2022,6,5,17,3,1,5,1,1,0,0,0,0,0,0,8.82780253500005,53.0725170580001,Östliche Vorstadt,Steintor,2022-6
2022-05-01,11,2022,5,2,8,3,3,6,1,0,0,0,0,0,0,0,8.80193038800007,53.086566802,Mitte,Bahnhofsvorstadt,2022-5
2022-01-01,11,2022,1,2,7,2,5,2,1,0,0,0,0,0,2,1,8.87327823000004,53.067205599,Hemelingen,Hastedt,2022-1
2022-04-01,11,2022,4,1,18,3,1,5,1,1,0,0,0,0,0,0,8.84411778600003,53.0751773540001,Östliche Vorstadt,Hulsberg,2022-4
2022-02-01,11,2022,2,2,19,3,5,3,1,1,0,0,0,0,2,1,8.82694046000006,53.034271947,Obervieland,Kattenturm,2022-2
2022-03-01,11,2022,3,2,10,2,5,3,1,1,0,0,0,0,0,1,8.68841585100006,53.1696807700001,Burglesum,Lesum,2022-3
2022-07-01,11,2022,7,3,16,3,5,7,1,1,0,0,0,0,0,0,8.75898592300007,53.1192862710001,Gröpelingen,Ohlenhof,2022-7
2022-06-01,11,2022,6,3,7,3,5,2,1,1,0,0,0,0,0,0,8.78406994100004,53.075572374,Woltmershausen,Woltmershausen,2022-6
2022-06-01,11,2022,6,2,6,3,6,3,1,0,1,0,0,0,0,0,8.57829547200004,53.206808326,Blumenthal,Lüssum-Bockhorn,2022-6
2022-05-01,12,2022,5,1,17,3,5,3,1,1,0,0,0,0,0,0,8.58519789300004,53.5574436050001,Lehe (BHV),Goethestrasse,2022-5
