,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,geometry
8001,11,2023,5,5,12,3,5,3,1,1,0,0,0,0,0,0,8.825126037000075,53.08417481200007,Schwachhausen,Barkhof,POINT (8.825126037000075 53.08417481200007)
8002,11,2023,5,5,15,3,1,5,1,1,0,0,0,0,0,0,8.79708387100004,53.079162980000035,Mitte,Altstadt,POINT (8.797083871000041 53.07916298000004)
8003,11,2023,5,5,16,3,6,4,1,0,1,0,0,0,0,1,8.948526055000059,53.070576456000026,Osterholz,Ellenerbrok-Schevemoor,POINT (8.948526055000059 53.07057645600003)
8004,12,2023,5,4,6,3,5,2,1,1,0,0,0,0,0,1,8.601009799000053,53.53642436900003,Geestemünde,Buschkämpen,POINT (8.601009799000053 53.53642436900003)
8005,11,2023,5,4,8,3,5,3,1,0,0,0,0,0,0,1,8.79140798000003,53.07250753200003,Neustadt,Alte Neustadt,POINT (8.791407980000031 53.07250753200003)
8006,11,2023,5,4,14,3,5,2,1,1,0,0,0,0,0,1,8.847838014000047,53.066044274000035,Östliche Vorstadt,Peterswerder,POINT (8.847838014000047 53.06604427400003)
8007,11,2023,5,4,16,3,2,6,1,1,0,0,0,0,0,0,8.79261907800003,53.068925472000046,Neustadt,Neustadt,POINT (8.79261907800003 53.06892547200005)
8008,11,2023,5,4,17,2,5,3,1,1,0,0,0,0,0,0,8.542280234000032,53.19005696000005,Blumenthal,Rönnebeck,POINT (8.542280234000032 53.19005696000005)
8009,11,2023,5,4,13,3,0,7,1,0,0,0,0,0,0,0,8.703259721000052,53.161920198000075,Burglesum,Burgdamm,POINT (8.703259721000052 53.16192019800008)
8010,11,2023,5,4,23,3,5,3,1,1,0,0,0,0,2,0,8.89741086400005,53.05858640400004,Hemelingen,Sebaldsbrück,POINT (8.897410864000051 53.05858640400004)
8011,11,2023,5,4,17,3,1,7,1,1,0,0,0,0,0,0,8.877074303000029,53.065792197000064,Hemelingen,Hastedt,POINT (8.877074303000029 53.06579219700006)
8012,12,2023,5,3,15,3,5,2,1,1,0,0,0,0,0,0,8.593204359000026,53.57363687800006,Lehe,Königsheide,POINT (8.593204359000026 53.57363687800006)
8013,12,2023,5,3,7,3,0,1,1,0,0,0,0,0,0,0,8.590725168000063,53.540830577000065,Geestemünde,Buschkämpen,POINT (8.590725168000063 53.54083057700007)
8014,11,2023,5,3,12,3,3,6,1,0,0,0,0,0,0,0,8.854527370000028,53.06699892900008,Hemelingen,Hastedt,POINT (8.854527370000028 53.06699892900008)
8015,11,2023,5,3,12,3,5,2,1,1,0,0,0,0,0,0,8.94364577600004,53.03800716900008,Hemelingen,Mahndorf,POINT (8.943645776000039 53.03800716900008)
8016,11,2023,5,2,7,3,6,4,1,0,1,0,0,0,0,0,8.817364319000035,53.08075013200005,Mitte,Bahnhofsvorstadt,POINT (8.817364319000035 53.08075013200005)
8017,11,2023,5,1,19,3,5,2,1,0,0,0,0,0,0,0,8.825168371000075,53.08433207400003,Schwachhausen,Bürgerpark,POINT (8.825168371000075 53.08433207400003)
8018,11,2023,5,1,15,3,5,2,1,1,0,0,0,0,0,0,8.800559903000021,53.07855458300003,Mitte,Altstadt,POINT (8.800559903000021 53.07855458300003)
8019,11,2023,5,7,19,3,5,3,1,1,0,0,0,0,0,0,8.806569978000027,53.06497023000003,Neustadt,Buntentor,POINT (8.806569978000027 53.06497023000003)
8020,11,2023,5,7,8,3,5,3,1,1,0,0,0,0,0,0,8.91980748100002,53.045703711000044,Hemelingen,Arbergen,POINT (8.919807481000021 53.04570371100004)
8021,11,2023,5,7,15,3,6,4,1,0,1,0,0,0,0,0,8.624929800000075,53.17891631700007,Vegesack,Vegesack,POINT (8.624929800000075 53.17891631700007)
8022,11,2023,5,6,8,3,5,3,1,1,0,0,0,0,0,0,8.801659891000043,53.06977006100004,Neustadt,Alte Neustadt,POINT (8.801659891000043 53.06977006100004)
8023,11,2023,5,6,18,3,5,2,1,1,0,0,0,0,0,1,8.786874994000073,53.07180379300007,Neustadt,Hohentor,POINT (8.786874994000073 53.07180379300007)
8024,11,2023,5,6,14,3,5,3,1,1,0,0,0,0,0,0,8.719554447000064,53.05763854400004,Huchting,Mittelshuchting,POINT (8.719554447000064 53.05763854400004)
8025,11,2023,5,5,18,3,1,5,1,1,0,0,0,0,0,0,8.788871025000049,53.07123476700008,Neustadt,Hohentor,POINT (8.788871025000049 53.07123476700008)
8026,11,2023,5,4,19,3,5,3,1,0,0,0,0,1,0,0,8.808092040000076,53.09971129500008,Findorff,Weidedamm,POINT (8.808092040000076 53.09971129500008)
8027,11,2023,5,4,15,3,5,3,1,1,0,0,0,0,0,0,8.877973750000024,53.082548759000076,Vahr,Neue Vahr Nord,POINT (8.877973750000024 53.08254875900008)
8028,11,2023,5,3,14,3,2,6,1,0,0,1,0,0,0,0,8.803532435000022,53.06678931300007,Neustadt,Buntentor,POINT (8.803532435000022 53.06678931300007)
8029,11,2023,5,3,14,3,0,7,1,0,0,0,0,1,0,0,8.936964230000058,53.09106168500006,,,POINT (8.936964230000058 53.09106168500006)
8030,11,2023,5,3,15,3,4,6,1,0,0,0,0,0,0,0,8.807032313000036,53.097900408000044,Findorff,Regensburger Str.,POINT (8.807032313000036 53.09790040800004)
8031,11,2023,5,2,1,2,0,7,1,0,0,0,0,0,2,0,8.809296239000048,53.077814328000045,Mitte,Altstadt,POINT (8.809296239000048 53.07781432800004)
8032,11,2023,5,2,14,2,5,2,1,1,0,0,0,0,0,0,8.841410050000036,53.03543568500004,Obervieland,Arsten,POINT (8.841410050000036 53.03543568500004)
8033,12,2023,4,7,16,3,6,4,1,0,1,0,0,0,0,0,8.585280382000064,53.535041369000055,Geestemünde,Buschkämpen,POINT (8.585280382000064 53.53504136900006)
8034,12,2023,4,7,9,3,0,1,1,0,0,0,0,0,0,0,8.634177030000046,53.53079559400004,Schiffdorferdamm,Buschkämpen,POINT (8.634177030000046 53.53079559400004)
8035,11,2023,4,7,16,3,0,7,1,0,1,0,0,0,0,0,8.85715304300004,53.12254330600007,,Blockland,POINT (8.857153043000039 53.12254330600007)
8036,11,2023,4,6,16,3,5,2,1,0,0,0,0,1,0,0,8.790012054000044,53.096783007000056,Walle,Westend,POINT (8.790012054000044 53.09678300700006)
8037,11,2023,4,6,21,2,4,2,1,1,0,0,0,0,2,1,8.819112808000057,53.08027936900004,Mitte,Ostertor,POINT (8.819112808000057 53.08027936900004)
8038,11,2023,4,6,19,3,1,7,1,1,0,0,0,0,0,1,8.798113432000036,53.066246008000064,Neustadt,Südervorstadt,POINT (8.798113432000036 53.06624600800006)
8039,11,2023,4,6,18,3,3,6,1,1,0,0,0,0,0,1,8.742473070000074,53.06291711600005,Huchting,Mittelshuchting,POINT (8.742473070000074 53.06291711600005)
8040,11,2023,4,5,6,2,5,3,1,1,0,0,0,0,0,0,8.818145105000042,53.07773344200007,Mitte,Ostertor,POINT (8.818145105000042 53.07773344200007)
8041,11,2023,4,5,17,3,6,7,1,0,1,0,0,0,0,0,8.883972799000048,53.07895223400004,Vahr,Neue Vahr Südwest,POINT (8.883972799000048 53.07895223400004)
8042,11,2023,4,5,17,3,3,6,1,1,0,0,0,0,0,0,8.807875655000032,53.059691927000074,Neustadt,Huckelriede,POINT (8.807875655000032 53.05969192700007)
8043,11,2023,4,5,15,2,5,3,1,0,0,0,0,1,0,0,8.894819993000056,53.059788953000066,Hemelingen,Sebaldsbrück,POINT (8.894819993000056 53.05978895300007)
8044,11,2023,5,4,7,3,5,3,1,1,0,0,0,0,0,0,8.772121285000026,53.094643778000034,Walle,Überseestadt,POINT (8.772121285000026 53.09464377800003)
8045,12,2023,4,4,14,2,5,2,1,0,0,0,1,0,0,0,8.58620781600007,53.53687481400004,Geestemünde,Buschkämpen,POINT (8.586207816000069 53.53687481400004)
8046,11,2023,4,4,8,3,5,2,1,1,0,0,0,0,0,0,8.870605644000022,53.09135072600003,Schwachhausen,Radio Bremen,POINT (8.870605644000022 53.09135072600003)
8047,11,2023,4,4,6,3,4,6,1,0,0,0,0,1,0,0,8.868637756000055,53.104319685000064,Horn-Lehe,Lehe,POINT (8.868637756000055 53.10431968500006)
8048,11,2023,4,4,13,3,1,5,1,1,0,0,0,0,0,0,8.80730023500007,53.06454139500005,Neustadt,Buntentor,POINT (8.807300235000071 53.06454139500005)
8049,11,2023,5,5,18,3,5,3,1,0,0,0,0,0,0,0,8.806580858000075,53.08725391000007,Mitte,Bahnhofsvorstadt,POINT (8.806580858000075 53.08725391000007)
8050,11,2023,4,3,11,3,5,3,1,1,0,0,0,0,0,0,8.859037275000048,53.08444203600004,Schwachhausen,Radio Bremen,POINT (8.859037275000048 53.08444203600004)
8051,11,2023,4,3,16,3,2,6,1,1,0,0,0,0,0,0,8.812590484000054,53.098213531000056,Findorff,Weidedamm,POINT (8.812590484000054 53.09821353100006)
8052,11,2023,4,3,13,3,5,2,1,1,0,0,0,0,0,1,8.823306322000064,53.07809567400005,Mitte,Ostertor,POINT (8.823306322000064 53.07809567400005)
8053,12,2023,4,2,16,3,5,3,1,1,0,0,0,0,0,1,8.598213947000033,53.58517243000006,Lehe,Königsheide,POINT (8.598213947000033 53.58517243000006)
8054,11,2023,4,2,19,3,2,6,1,1,0,0,0,0,0,0,8.835580907000065,53.07378592400005,Östliche Vorstadt,Steintor,POINT (8.835580907000065 53.07378592400005)
8055,11,2023,4,1,6,3,4,6,1,1,0,0,0,0,0,0,8.871250284000041,53.098906115000034,Horn-Lehe,Lehe,POINT (8.871250284000041 53.09890611500003)
8056,11,2023,4,7,12,3,1,1,1,1,0,0,0,0,0,0,8.831930072000034,53.07107485700004,Östliche Vorstadt,Steintor,POINT (8.831930072000034 53.07107485700004)
8057,11,2023,4,7,14,3,5,3,1,1,0,0,0,0,0,0,8.870919909000065,53.08752419700005,Schwachhausen,Radio Bremen,POINT (8.870919909000065 53.08752419700005)
8058,11,2023,4,6,23,3,0,7,1,0,0,0,0,0,2,0,8.688851812000053,53.169597198000076,Burglesum,Lesum,POINT (8.688851812000053 53.16959719800008)
8059,11,2023,4,6,23,3,0,7,1,0,0,0,0,0,2,0,8.848729458000037,53.06799670200007,Östliche Vorstadt,Peterswerder,POINT (8.848729458000037 53.06799670200007)
8060,11,2023,4,5,11,3,5,3,1,1,0,0,0,0,0,1,8.889310678000072,53.07916154900005,Vahr,Neue Vahr Südwest,POINT (8.889310678000072 53.07916154900005)
8061,11,2023,4,5,6,3,5,2,1,1,0,0,0,0,1,0,8.825139705000026,53.084494653000036,Schwachhausen,Bürgerpark,POINT (8.825139705000026 53.08449465300004)
8062,12,2023,4,4,13,3,5,3,1,1,0,0,0,0,0,0,8.610577589000059,53.57778865300003,Lehe,Königsheide,POINT (8.610577589000059 53.57778865300003)
8063,11,2023,4,4,14,3,5,2,1,1,0,0,0,0,0,0,8.819173791000026,53.08026797200006,Mitte,Ostertor,POINT (8.819173791000026 53.08026797200006)
8064,11,2023,4,4,7,3,6,4,1,0,1,0,0,0,0,0,8.785095973000068,53.06103232900006,Neustadt,Neuenland,POINT (8.785095973000068 53.06103232900006)
8065,12,2023,4,3,9,3,1,5,1,1,0,0,0,0,0,0,8.587230039000076,53.53954068100006,Geestemünde,Buschkämpen,POINT (8.587230039000076 53.53954068100006)
8066,12,2023,4,3,8,3,5,2,1,1,0,0,0,0,0,0,8.597381288000065,53.59125881600005,Leherheide,Fehmoor,POINT (8.597381288000065 53.59125881600005)
8067,11,2023,4,3,7,3,0,2,1,1,0,0,0,0,0,0,8.740756001000022,53.05265532200008,Huchting,Kirchhuchting,POINT (8.740756001000022 53.05265532200008)
8068,11,2023,4,3,11,3,5,2,1,1,0,0,0,0,0,0,8.813437966000038,53.09033805000007,Findorff,Findorff-Bürgerweide,POINT (8.813437966000038 53.09033805000007)
8069,11,2023,4,3,18,3,5,2,1,1,0,0,0,0,0,0,8.837292449000074,53.076885133000076,Östliche Vorstadt,Fesenfeld,POINT (8.837292449000074 53.07688513300008)
8070,11,2023,4,3,9,3,5,3,1,1,0,0,0,0,0,0,8.82439911800003,53.084424693000074,Schwachhausen,Barkhof,POINT (8.824399118000031 53.08442469300007)
8071,11,2023,4,3,15,3,4,6,1,0,0,0,0,0,0,0,8.774990982000077,53.06243001100006,Neustadt,Neuenland,POINT (8.774990982000077 53.06243001100006)
8072,11,2023,4,3,15,3,3,6,1,0,0,0,0,0,0,0,8.878797982000037,53.122826743000076,Horn-Lehe,Lehesterdeich,POINT (8.878797982000037 53.12282674300008)
8073,11,2023,4,3,8,3,1,5,1,1,0,0,0,0,0,0,8.80898610500003,53.06352570200005,Neustadt,Buntentor,POINT (8.808986105000031 53.06352570200005)
8074,12,2023,4,2,15,3,5,2,1,1,0,0,0,0,0,0,8.59396210400007,53.54848921900003,Geestemünde,Buschkämpen,POINT (8.59396210400007 53.54848921900003)
8075,12,2023,4,2,8,3,5,3,1,1,0,0,0,0,0,0,8.638192766000031,53.53493368200003,Schiffdorferdamm,Buschkämpen,POINT (8.638192766000031 53.53493368200003)
8076,11,2023,4,1,21,2,1,5,1,1,0,0,0,0,2,0,8.781936253000026,53.05865492000004,Neustadt,Neuenland,POINT (8.781936253000026 53.05865492000004)
8077,11,2023,4,7,19,3,5,3,1,0,0,0,0,1,0,0,8.817916641000068,53.05272099000007,Neustadt,Huckelriede,POINT (8.817916641000068 53.05272099000007)
8078,11,2023,4,7,18,3,5,3,1,1,0,0,0,0,0,0,8.754780937000021,53.11976314800006,Gröpelingen,Ohlenhof,POINT (8.754780937000021 53.11976314800006)
8079,12,2023,4,6,18,3,5,2,1,1,0,0,0,0,0,0,8.590283768000063,53.53483447500008,Geestemünde,Buschkämpen,POINT (8.590283768000063 53.53483447500008)
8080,11,2023,5,4,15,3,5,3,1,1,0,0,0,0,0,0,8.862487526000052,53.09928423000008,Horn-Lehe,Lehe,POINT (8.862487526000052 53.09928423000008)
8081,11,2023,4,6,7,3,5,3,1,1,0,0,0,0,0,0,8.831252182000071,53.08130460800004,Schwachhausen,Schwachhausen,POINT (8.831252182000071 53.08130460800004)
8082,11,2023,4,6,0,3,0,2,1,0,0,0,0,1,0,0,8.786453292000033,53.095439627000076,Walle,Westend,POINT (8.786453292000033 53.09543962700008)
8083,11,2023,4,5,18,3,6,4,1,0,1,0,0,0,0,1,8.91523608700004,53.07127773800005,Hemelingen,Sebaldsbrück,POINT (8.915236087000039 53.07127773800005)
8084,11,2023,4,5,14,3,5,3,1,0,0,0,0,0,0,1,8.935718311000073,53.038346457000046,Hemelingen,Mahndorf,POINT (8.935718311000073 53.03834645700005)
8085,11,2023,4,5,14,3,5,2,1,1,0,0,0,0,0,1,8.934360283000046,53.069272942000055,Osterholz,Ellenerbrok-Schevemoor,POINT (8.934360283000046 53.06927294200005)
8086,11,2023,4,5,12,3,5,3,1,0,0,0,0,1,0,0,8.78898500400004,53.07312543100005,Neustadt,Alte Neustadt,POINT (8.78898500400004 53.07312543100005)
8087,11,2023,4,4,7,2,0,7,1,0,0,0,0,0,0,0,8.857793659000038,53.066570812000066,Hemelingen,Hastedt,POINT (8.857793659000038 53.06657081200007)
8088,11,2023,4,4,12,3,4,2,1,1,0,0,0,0,0,1,8.817988315000036,53.08766020500008,Schwachhausen,Bürgerpark,POINT (8.817988315000036 53.08766020500008)
8089,11,2023,4,4,11,3,5,3,1,1,0,0,0,0,0,1,8.878496986000073,53.061006821000035,Hemelingen,Hastedt,POINT (8.878496986000073 53.06100682100003)
8090,11,2023,4,3,23,3,5,3,1,1,0,0,0,0,2,0,8.816959865000058,53.07856831600003,Mitte,Ostertor,POINT (8.816959865000058 53.07856831600003)
8091,11,2023,4,7,14,3,0,7,1,0,0,0,0,1,0,0,8.524054413000044,53.20290372900007,Blumenthal,Farge,POINT (8.524054413000044 53.20290372900007)
8092,11,2023,4,6,19,2,0,7,1,0,0,0,0,0,0,0,8.943892596000069,53.03798839400008,Hemelingen,Mahndorf,POINT (8.943892596000069 53.03798839400008)
8093,11,2023,4,5,8,3,4,7,1,1,0,0,0,0,0,0,8.821879642000056,53.09561605400006,Findorff,Weidedamm,POINT (8.821879642000056 53.09561605400006)
8094,11,2023,5,5,16,3,5,2,1,1,0,0,0,0,0,1,8.896964697000044,53.11822385200003,Horn-Lehe,Lehesterdeich,POINT (8.896964697000044 53.11822385200003)
8095,12,2023,4,4,16,3,5,2,1,1,0,0,0,0,0,0,8.595718159000057,53.52900987600003,Geestemünde,Buschkämpen,POINT (8.595718159000057 53.52900987600003)
8096,11,2023,4,4,12,3,5,3,1,0,0,0,0,1,0,0,8.859454852000056,53.100446230000045,Horn-Lehe,Lehe,POINT (8.859454852000056 53.10044623000005)
8097,11,2023,5,2,8,3,1,7,1,1,0,0,0,0,0,0,8.866391358000044,53.06381809000004,Hemelingen,Hastedt,POINT (8.866391358000044 53.06381809000004)
8098,11,2023,4,2,12,2,0,7,1,0,0,0,0,0,0,0,8.848306197000056,53.05127951000003,Obervieland,Habenhausen,POINT (8.848306197000056 53.05127951000003)
8099,11,2023,4,2,9,3,0,7,1,1,0,0,0,0,0,0,8.759307450000051,53.07740821900006,Woltmershausen,Woltmershausen,POINT (8.759307450000051 53.07740821900006)
8100,11,2023,4,2,17,3,5,3,1,1,0,0,0,0,0,0,8.76124214300006,53.12331926200005,Gröpelingen,Ohlenhof,POINT (8.761242143000061 53.12331926200005)
8101,11,2023,4,2,13,3,5,3,1,1,0,0,0,0,0,0,8.58451621200004,53.18143546200008,Blumenthal,Blumenthal,POINT (8.58451621200004 53.18143546200008)
8102,11,2023,4,2,18,3,1,5,1,1,0,0,0,0,0,0,8.803054346000067,53.067077176000055,Neustadt,Buntentor,POINT (8.803054346000067 53.06707717600005)
8103,11,2023,4,1,16,3,0,7,1,0,0,0,0,0,0,0,8.84249057300002,53.06708149600007,Östliche Vorstadt,Peterswerder,POINT (8.842490573000021 53.06708149600007)
8104,11,2023,4,7,15,3,3,6,1,0,0,0,0,0,0,0,8.879339744000049,53.08580802800003,Vahr,Neue Vahr Nord,POINT (8.879339744000049 53.08580802800003)
8105,11,2023,3,6,15,3,5,3,1,1,0,0,0,0,0,0,8.76278473900004,53.11612140900007,Gröpelingen,Gröpelingen,POINT (8.76278473900004 53.11612140900007)
8106,11,2023,3,6,12,3,5,3,1,1,0,0,0,0,0,0,8.578490901000066,53.20713553300004,Blumenthal,Lüssum-Bockhorn,POINT (8.578490901000066 53.20713553300004)
8107,11,2023,3,5,18,3,5,3,1,1,0,0,0,0,0,0,8.806340649000049,53.084438713000054,Mitte,Bahnhofsvorstadt,POINT (8.806340649000049 53.08443871300005)
8108,12,2023,3,4,19,3,5,3,1,1,0,0,0,0,2,0,8.573097819000054,53.54988621100006,Mitte,Weddewarden,POINT (8.573097819000054 53.54988621100006)
8109,12,2023,5,3,17,3,5,3,1,1,0,0,0,0,0,0,8.603535819000058,53.57936926900004,Lehe,Königsheide,POINT (8.603535819000058 53.57936926900004)
8110,11,2023,3,4,12,2,3,6,1,0,0,0,0,0,0,0,8.859365926000066,53.07068658600008,Hemelingen,Hastedt,POINT (8.859365926000066 53.07068658600008)
8111,11,2023,3,4,12,3,7,7,1,0,0,0,0,1,0,0,8.848052555000038,53.068111411000075,Östliche Vorstadt,Peterswerder,POINT (8.848052555000038 53.06811141100007)
8112,11,2023,3,4,17,3,5,3,1,1,0,0,0,0,0,0,8.891077577000033,53.07622563600006,Vahr,Neue Vahr Südwest,POINT (8.891077577000033 53.07622563600006)
8113,11,2023,3,4,15,3,5,3,1,1,0,0,0,0,0,0,8.863784078000037,53.07125872100005,Hemelingen,Hastedt,POINT (8.863784078000037 53.07125872100005)
8114,12,2023,3,3,15,3,5,3,1,1,0,0,0,0,0,0,8.592320255000061,53.53773592700003,Geestemünde,Buschkämpen,POINT (8.592320255000061 53.53773592700003)
8115,11,2023,3,2,11,3,2,6,1,1,0,0,0,0,0,1,8.836494102000074,53.08328452300003,Schwachhausen,Schwachhausen,POINT (8.836494102000074 53.08328452300003)
8116,11,2023,3,2,16,3,5,3,1,1,0,0,0,0,0,1,8.734093054000027,53.05858445300004,Huchting,Mittelshuchting,POINT (8.734093054000027 53.05858445300004)
8117,11,2023,3,2,8,3,6,4,1,0,1,0,0,0,0,0,8.738852927000039,53.048302411000066,Huchting,Kirchhuchting,POINT (8.738852927000039 53.04830241100007)
8118,11,2023,3,2,7,3,0,7,1,0,0,0,0,0,0,1,8.862948711000058,53.09033020600003,Schwachhausen,Riensberg,POINT (8.862948711000058 53.09033020600003)
8119,11,2023,3,2,13,3,0,7,1,0,0,0,0,0,0,0,8.809264663000022,53.07466964000008,Mitte,Altstadt,POINT (8.809264663000022 53.07466964000008)
8120,11,2023,3,1,16,3,3,2,1,1,0,0,0,0,0,0,8.93053324500005,53.05904275900008,Osterholz,Ellener Feld,POINT (8.930533245000049 53.05904275900008)
8121,11,2023,3,1,5,3,3,6,1,1,0,0,0,0,2,0,8.751391478000073,53.12045673100005,Häfen,Industriehäfen,POINT (8.751391478000073 53.12045673100005)
8122,11,2023,3,7,9,3,2,6,1,0,0,0,0,0,0,1,8.821316409000076,53.075473128000056,Mitte,Ostertor,POINT (8.821316409000076 53.07547312800006)
8123,11,2023,3,6,8,3,0,2,1,0,0,0,0,0,0,1,8.865192617000048,53.02318858800004,Obervieland,Arsten,POINT (8.865192617000048 53.02318858800004)
8124,11,2023,3,6,16,3,3,2,1,1,0,0,0,0,0,0,8.785712592000039,53.10271807400005,Walle,Walle,POINT (8.785712592000039 53.10271807400005)
8125,11,2023,3,5,14,3,6,3,1,0,1,0,0,0,0,1,8.887950986000021,53.10906593400006,Horn-Lehe,Lehesterdeich,POINT (8.887950986000021 53.10906593400006)
8126,11,2023,3,5,8,3,5,3,1,1,0,0,0,0,0,1,8.607396110000025,53.184477077000054,Vegesack,Fähr-Lobbendorf,POINT (8.607396110000025 53.18447707700005)
8127,11,2023,3,5,15,2,3,2,1,0,0,0,0,0,0,1,8.800389407000068,53.07198171400006,Neustadt,Alte Neustadt,POINT (8.800389407000068 53.07198171400006)
8128,11,2023,4,5,16,3,5,3,1,1,0,0,0,0,0,0,8.84060874000005,53.104524094000055,Schwachhausen,Neu-Schwachhausen,POINT (8.84060874000005 53.10452409400006)
8129,11,2023,3,4,19,3,5,2,1,0,0,1,0,0,1,0,8.905875730000048,53.09070301300005,,,POINT (8.905875730000048 53.09070301300005)
8130,11,2023,3,4,20,3,7,7,1,0,0,0,0,0,1,0,8.818242422000026,53.098066034000055,Findorff,Weidedamm,POINT (8.818242422000026 53.09806603400006)
8131,11,2023,3,1,22,3,0,7,1,0,0,0,0,0,2,0,8.804762523000022,53.080963206000035,Mitte,Bahnhofsvorstadt,POINT (8.804762523000022 53.08096320600004)
8132,11,2023,3,7,13,3,5,3,1,1,0,0,0,0,0,0,8.818101923000029,53.07772511100006,Mitte,Ostertor,POINT (8.818101923000029 53.07772511100006)
8133,11,2023,3,7,19,3,8,1,1,1,0,0,0,0,1,0,8.791648707000036,53.08273396000004,Mitte,Altstadt,POINT (8.791648707000036 53.08273396000004)
8134,11,2023,3,6,7,3,6,4,1,0,1,0,0,0,0,0,8.84673261200004,53.09264958500006,Schwachhausen,Neu-Schwachhausen,POINT (8.846732612000039 53.09264958500006)
8135,11,2023,3,6,7,3,5,3,1,1,0,0,0,0,0,0,8.844190758000025,53.07534841900008,Östliche Vorstadt,Hulsberg,POINT (8.844190758000025 53.07534841900008)
8136,12,2023,3,5,17,2,0,1,1,0,0,0,0,0,0,0,8.579735951000032,53.54775168000003,Mitte,Weddewarden,POINT (8.579735951000032 53.54775168000003)
8137,11,2023,3,4,15,3,1,7,1,1,0,0,0,0,0,0,8.794523092000077,53.06118904400006,Neustadt,Gartenstadt Süd,POINT (8.794523092000077 53.06118904400006)
8138,11,2023,3,4,5,3,1,7,1,1,0,0,0,0,1,0,8.789548338000031,53.097148160000074,Walle,Westend,POINT (8.789548338000031 53.09714816000007)
8139,11,2023,3,3,5,3,4,6,1,0,0,0,0,0,2,1,8.853302620000022,53.06430831900008,Hemelingen,Hastedt,POINT (8.853302620000022 53.06430831900008)
8140,12,2023,3,2,5,3,5,3,1,1,0,0,0,0,2,1,8.590949151000075,53.58209937600003,Lehe,Königsheide,POINT (8.590949151000075 53.58209937600003)
8141,12,2023,3,2,18,3,0,1,1,0,0,0,0,0,0,0,8.597457735000035,53.59111468900005,Leherheide,Fehmoor,POINT (8.597457735000035 53.59111468900005)
8142,11,2023,3,2,16,3,0,7,1,1,0,0,0,0,0,0,8.807526728000028,53.05994590000006,Neustadt,Huckelriede,POINT (8.807526728000028 53.05994590000006)
8143,11,2023,3,1,20,3,3,6,1,0,0,0,0,0,2,1,8.850144670000077,53.06551739300005,Östliche Vorstadt,Peterswerder,POINT (8.850144670000077 53.06551739300005)
8144,11,2023,3,7,17,3,5,3,1,1,0,0,0,0,0,0,8.853441427000064,53.06491262900005,Östliche Vorstadt,Peterswerder,POINT (8.853441427000064 53.06491262900005)
8145,11,2023,3,5,15,3,5,3,1,1,0,0,0,0,0,0,8.856480154000053,53.08871290700006,Schwachhausen,Radio Bremen,POINT (8.856480154000053 53.08871290700006)
8146,11,2023,3,4,17,3,2,6,1,1,0,0,0,0,1,0,8.891353558000048,53.09852843500005,Horn-Lehe,Lehesterdeich,POINT (8.891353558000048 53.09852843500005)
8147,11,2023,3,3,8,3,5,3,1,1,0,0,0,0,0,0,8.836985386000038,53.09925896900006,Schwachhausen,Neu-Schwachhausen,POINT (8.836985386000038 53.09925896900006)
8148,11,2023,3,3,16,3,5,3,1,1,0,0,0,0,0,0,8.847105095000074,53.086974335000036,Schwachhausen,Schwachhausen,POINT (8.847105095000074 53.08697433500004)
8149,11,2023,3,3,8,3,5,3,1,1,0,0,0,0,0,1,8.880361649000065,53.08244456300008,Vahr,Neue Vahr Südwest,POINT (8.880361649000065 53.08244456300008)
8150,11,2023,3,3,15,3,6,4,1,0,1,0,0,0,0,0,8.898263443000076,53.10273877100008,,,POINT (8.898263443000076 53.10273877100008)
8151,11,2023,3,3,13,3,5,2,1,1,0,0,0,0,0,0,8.801341103000027,53.07148033300007,Neustadt,Alte Neustadt,POINT (8.801341103000027 53.07148033300007)
8152,12,2023,3,2,12,2,0,7,1,1,0,0,0,0,0,0,8.586079146000031,53.56098479800005,Lehe,Königsheide,POINT (8.586079146000031 53.56098479800005)
8153,11,2023,3,2,19,3,5,3,1,1,0,0,0,0,2,0,8.774172060000069,53.09543750800003,Walle,Überseestadt,POINT (8.774172060000069 53.09543750800003)
8154,11,2023,3,2,7,3,5,3,1,1,0,0,0,0,0,1,8.877369778000059,53.08056806800005,Vahr,Neue Vahr Südwest,POINT (8.877369778000059 53.08056806800005)
8155,11,2023,3,2,6,2,0,1,1,0,0,0,0,0,1,2,8.887709467000036,53.08148831900007,Vahr,Neue Vahr Südwest,POINT (8.887709467000036 53.08148831900007)
8156,11,2023,3,2,10,3,5,3,1,1,0,0,0,0,0,1,8.825087816000064,53.08419604900007,Schwachhausen,Barkhof,POINT (8.825087816000064 53.08419604900007)
8157,11,2023,3,2,12,3,0,7,1,0,0,0,0,0,0,0,8.906508779000035,53.052417277000075,Hemelingen,Sebaldsbrück,POINT (8.906508779000035 53.05241727700007)
8158,11,2023,3,7,10,3,5,3,1,1,0,0,0,0,0,1,8.756991742000025,53.114496978000034,Gröpelingen,Lindenhof,POINT (8.756991742000025 53.11449697800003)
8159,11,2023,3,6,11,3,5,3,1,1,0,0,0,0,0,0,8.892387308000025,53.08135108300007,Vahr,Neue Vahr Südost,POINT (8.892387308000025 53.08135108300007)
